#AdjRefG: Iteration 6 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   2.000793E+00    1.582154E+01   -1.058381E+00   -1.962711E+01   2.000793E+00    1.582154E+01   -1.058381E+00   -1.962711E+01 
   3.490778E+00    1.767244E+01    1.784047E-01   -2.206746E+01   3.490778E+00    1.767244E+01    1.784047E-01   -2.206746E+01 
   5.156263E+00    1.849689E+01    1.665244E+00   -2.385594E+01   5.156263E+00    1.849689E+01    1.665244E+00   -2.385594E+01 
   6.586613E+00    1.835402E+01    2.953432E+00   -2.494407E+01   6.586613E+00    1.835402E+01    2.953432E+00   -2.494407E+01 
   7.347888E+00    1.751129E+01    3.635032E+00   -2.530958E+01   7.347888E+00    1.751129E+01    3.635032E+00   -2.530958E+01 
   7.101498E+00    1.633214E+01    3.426591E+00   -2.497540E+01   7.101498E+00    1.633214E+01    3.426591E+00   -2.497540E+01 
   5.715594E+00    1.515559E+01    2.217114E+00   -2.401791E+01   5.715594E+00    1.515559E+01    2.217114E+00   -2.401791E+01 
   3.331314E+00    1.420411E+01    7.834168E-02   -2.256068E+01   3.331314E+00    1.420411E+01    7.834168E-02   -2.256068E+01 
   3.560101E-01    1.354183E+01   -2.756182E+00   -2.075507E+01   3.560101E-01    1.354183E+01   -2.756182E+00   -2.075507E+01 
  -2.623757E+00    1.308619E+01   -5.934047E+00   -1.875326E+01  -2.623757E+00    1.308619E+01   -5.934047E+00   -1.875326E+01 
  -4.991282E+00    1.266074E+01   -9.041113E+00   -1.668182E+01  -4.991282E+00    1.266074E+01   -9.041113E+00   -1.668182E+01 
  -6.270767E+00    1.206744E+01   -1.166705E+01   -1.462442E+01  -6.270767E+00    1.206744E+01   -1.166705E+01   -1.462442E+01 
  -6.269537E+00    1.115641E+01   -1.347312E+01   -1.261983E+01  -6.269537E+00    1.115641E+01   -1.347312E+01   -1.261983E+01 
  -5.145827E+00    9.876040E+00   -1.425295E+01   -1.067719E+01  -5.145827E+00    9.876040E+00   -1.425295E+01   -1.067719E+01 
  -3.377155E+00    8.294071E+00   -1.397316E+01   -8.804407E+00  -3.377155E+00    8.294071E+00   -1.397316E+01   -8.804407E+00 
  -1.634564E+00    6.587285E+00   -1.278024E+01   -7.039948E+00  -1.634564E+00    6.587285E+00   -1.278024E+01   -7.039948E+00 
  -5.979947E-01    5.002885E+00   -1.096550E+01   -5.474857E+00  -5.979947E-01    5.002885E+00   -1.096550E+01   -5.474857E+00 
  -7.675080E-01    3.798818E+00   -8.891165E+00   -4.252881E+00  -7.675080E-01    3.798818E+00   -8.891165E+00   -4.252881E+00 
  -2.326670E+00    3.174306E+00   -6.894895E+00   -3.543077E+00  -2.326670E+00    3.174306E+00   -6.894895E+00   -3.543077E+00 
  -5.097246E+00    3.205734E+00   -5.200374E+00   -3.489622E+00  -5.097246E+00    3.205734E+00   -5.200374E+00   -3.489622E+00 
  -8.594211E+00    3.805405E+00   -3.863893E+00   -4.154267E+00  -8.594211E+00    3.805405E+00   -3.863893E+00   -4.154267E+00 
  -1.215785E+01    4.719067E+00   -2.777356E+00   -5.473262E+00  -1.215785E+01    4.719067E+00   -2.777356E+00   -5.473262E+00 
  -1.511712E+01    5.570668E+00   -1.729784E+00   -7.248844E+00  -1.511712E+01    5.570668E+00   -1.729784E+00   -7.248844E+00 
  -1.693329E+01    5.949859E+00   -5.079195E-01   -9.184607E+00  -1.693329E+01    5.949859E+00   -5.079195E-01   -9.184607E+00 
  -1.728657E+01    5.522701E+00    9.995931E-01   -1.095747E+01  -1.728657E+01    5.522701E+00    9.995931E-01   -1.095747E+01 
  -1.609381E+01    4.134481E+00    2.734073E+00   -1.230285E+01  -1.609381E+01    4.134481E+00    2.734073E+00   -1.230285E+01 
  -1.347180E+01    1.871119E+00    4.463624E+00   -1.308147E+01  -1.347180E+01    1.871119E+00    4.463624E+00   -1.308147E+01 
  -9.677304E+00   -9.448405E-01    5.851401E+00   -1.330030E+01  -9.677304E+00   -9.448405E-01    5.851401E+00   -1.330030E+01 
  -5.054573E+00   -3.827944E+00    6.575340E+00   -1.307713E+01  -5.054573E+00   -3.827944E+00    6.575340E+00   -1.307713E+01 
  -6.834487E-03   -6.254017E+00    6.458531E+00   -1.256125E+01  -6.834487E-03   -6.254017E+00    6.458531E+00   -1.256125E+01 
   5.013168E+00   -7.797124E+00    5.562417E+00   -1.184317E+01   5.013168E+00   -7.797124E+00    5.562417E+00   -1.184317E+01 
   9.514766E+00   -8.235758E+00    4.205078E+00   -1.089433E+01   9.514766E+00   -8.235758E+00    4.205078E+00   -1.089433E+01 
   1.300713E+01   -7.594691E+00    2.891237E+00   -9.568746E+00   1.300713E+01   -7.594691E+00    2.891237E+00   -9.568746E+00 
   1.507436E+01   -6.111573E+00    2.171217E+00   -7.674382E+00   1.507436E+01   -6.111573E+00    2.171217E+00   -7.674382E+00 
   1.547648E+01   -4.144297E+00    2.472033E+00   -5.092404E+00   1.547648E+01   -4.144297E+00    2.472033E+00   -5.092404E+00 
   1.424313E+01   -2.055919E+00    3.955822E+00   -1.898335E+00   1.424313E+01   -2.055919E+00    3.955822E+00   -1.898335E+00 
   1.171819E+01   -1.203104E-01    6.454056E+00    1.567625E+00   1.171819E+01   -1.203104E-01    6.454056E+00    1.567625E+00 
   8.522904E+00    1.518786E+00    9.502244E+00    4.719831E+00   8.522904E+00    1.518786E+00    9.502244E+00    4.719831E+00 
   5.431498E+00    2.825777E+00    1.246699E+01    6.843948E+00   5.431498E+00    2.825777E+00    1.246699E+01    6.843948E+00 
   3.185622E+00    3.805172E+00    1.472652E+01    7.282824E+00   3.185622E+00    3.805172E+00    1.472652E+01    7.282824E+00 
   2.299932E+00    4.423235E+00    1.584793E+01    5.635263E+00   2.299932E+00    4.423235E+00    1.584793E+01    5.635263E+00 
   2.918686E+00    4.558997E+00    1.570573E+01    1.902839E+00   2.918686E+00    4.558997E+00    1.570573E+01    1.902839E+00 
   4.769443E+00    4.011591E+00    1.450630E+01   -3.465800E+00   4.769443E+00    4.011591E+00    1.450630E+01   -3.465800E+00 
   7.229331E+00    2.566830E+00    1.271476E+01   -9.651811E+00   7.229331E+00    2.566830E+00    1.271476E+01   -9.651811E+00 
   9.483840E+00    1.000649E-01    1.091267E+01   -1.564481E+01   9.483840E+00    1.000649E-01    1.091267E+01   -1.564481E+01 
   1.073067E+01   -3.324968E+00    9.636008E+00   -2.047313E+01   1.073067E+01   -3.324968E+00    9.636008E+00   -2.047313E+01 
   1.037113E+01   -7.403694E+00    9.245840E+00   -2.342178E+01   1.037113E+01   -7.403694E+00    9.245840E+00   -2.342178E+01 
   8.140567E+00   -1.161271E+01    9.868040E+00   -2.418087E+01   8.140567E+00   -1.161271E+01    9.868040E+00   -2.418087E+01 
   4.151907E+00   -1.530889E+01    1.141099E+01   -2.289007E+01   4.151907E+00   -1.530889E+01    1.141099E+01   -2.289007E+01 
  -1.147294E+00   -1.788061E+01    1.364151E+01   -2.007482E+01  -1.147294E+00   -1.788061E+01    1.364151E+01   -2.007482E+01 
  -7.083165E+00   -1.890630E+01    1.628072E+01   -1.649795E+01  -7.083165E+00   -1.890630E+01    1.628072E+01   -1.649795E+01 
  -1.289779E+01   -1.827015E+01    1.907982E+01   -1.296835E+01  -1.289779E+01   -1.827015E+01    1.907982E+01   -1.296835E+01 
  -1.789400E+01   -1.619615E+01    2.184996E+01   -1.015403E+01  -1.789400E+01   -1.619615E+01    2.184996E+01   -1.015403E+01 
  -2.155749E+01   -1.318583E+01    2.444442E+01   -8.441134E+00  -2.155749E+01   -1.318583E+01    2.444442E+01   -8.441134E+00 
  -2.363802E+01   -9.874887E+00    2.671363E+01   -7.867050E+00  -2.363802E+01   -9.874887E+00    2.671363E+01   -7.867050E+00 
  -2.417836E+01   -6.849624E+00    2.846538E+01   -8.138269E+00  -2.417836E+01   -6.849624E+00    2.846538E+01   -8.138269E+00 
  -2.348472E+01   -4.478246E+00    2.945872E+01   -8.725320E+00  -2.348472E+01   -4.478246E+00    2.945872E+01   -8.725320E+00 
  -2.204119E+01   -2.809473E+00    2.944288E+01   -9.010689E+00  -2.204119E+01   -2.809473E+00    2.944288E+01   -9.010689E+00 
  -2.038203E+01   -1.572322E+00    2.823034E+01   -8.453235E+00  -2.038203E+01   -1.572322E+00    2.823034E+01   -8.453235E+00 
  -1.894947E+01   -2.810853E-01    2.577547E+01   -6.727454E+00  -1.894947E+01   -2.810853E-01    2.577547E+01   -6.727454E+00 
