#AdjRefG: Iteration 6 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   1.355978E+01    1.308210E+01   -8.287793E+00   -1.259790E+01   1.355978E+01    1.308210E+01   -8.287793E+00   -1.259790E+01 
   1.207000E+01    1.268633E+01   -9.915569E+00   -1.022719E+01   1.207000E+01    1.268633E+01   -9.915569E+00   -1.022719E+01 
   8.789393E+00    1.187232E+01   -1.065379E+01   -7.461916E+00   8.789393E+00    1.187232E+01   -1.065379E+01   -7.461916E+00 
   4.126301E+00    1.079810E+01   -1.049259E+01   -4.708418E+00   4.126301E+00    1.079810E+01   -1.049259E+01   -4.708418E+00 
  -1.149082E+00    9.629934E+00   -9.592033E+00   -2.330799E+00  -1.149082E+00    9.629934E+00   -9.592033E+00   -2.330799E+00 
  -6.098335E+00    8.496523E+00   -8.249342E+00   -6.301687E-01  -6.098335E+00    8.496523E+00   -8.249342E+00   -6.301687E-01 
  -9.860218E+00    7.460451E+00   -6.837792E+00    1.899907E-01  -9.860218E+00    7.460451E+00   -6.837792E+00    1.899907E-01 
  -1.187064E+01    6.516470E+00   -5.726637E+00    6.685409E-02  -1.187064E+01    6.516470E+00   -5.726637E+00    6.685409E-02 
  -1.198933E+01    5.615514E+00   -5.198824E+00   -8.900007E-01  -1.198933E+01    5.615514E+00   -5.198824E+00   -8.900007E-01 
  -1.049820E+01    4.704106E+00   -5.387582E+00   -2.401830E+00  -1.049820E+01    4.704106E+00   -5.387582E+00   -2.401830E+00 
  -7.980339E+00    3.764140E+00   -6.250778E+00   -4.073065E+00  -7.980339E+00    3.764140E+00   -6.250778E+00   -4.073065E+00 
  -5.127095E+00    2.839403E+00   -7.592074E+00   -5.487257E+00  -5.127095E+00    2.839403E+00   -7.592074E+00   -5.487257E+00 
  -2.540593E+00    2.041024E+00   -9.123052E+00   -6.320387E+00  -2.540593E+00    2.041024E+00   -9.123052E+00   -6.320387E+00 
  -5.935927E-01    1.531316E+00   -1.054615E+01   -6.433333E+00  -5.935927E-01    1.531316E+00   -1.054615E+01   -6.433333E+00 
   6.180434E-01    1.491143E+00   -1.163061E+01   -5.908608E+00   6.180434E-01    1.491143E+00   -1.163061E+01   -5.908608E+00 
   1.231510E+00    2.078635E+00   -1.225664E+01   -5.014696E+00   1.231510E+00    2.078635E+00   -1.225664E+01   -5.014696E+00 
   1.514932E+00    3.387129E+00   -1.241561E+01   -4.107562E+00   1.514932E+00    3.387129E+00   -1.241561E+01   -4.107562E+00 
   1.755504E+00    5.409447E+00   -1.217211E+01   -3.502516E+00   1.755504E+00    5.409447E+00   -1.217211E+01   -3.502516E+00 
   2.181155E+00    8.015266E+00   -1.160849E+01   -3.361005E+00   2.181155E+00    8.015266E+00   -1.160849E+01   -3.361005E+00 
   2.937072E+00    1.094873E+01   -1.077860E+01   -3.631548E+00   2.937072E+00    1.094873E+01   -1.077860E+01   -3.631548E+00 
   4.110419E+00    1.385284E+01   -9.691325E+00   -4.064262E+00   4.110419E+00    1.385284E+01   -9.691325E+00   -4.064262E+00 
   5.774762E+00    1.632381E+01   -8.329555E+00   -4.292194E+00   5.774762E+00    1.632381E+01   -8.329555E+00   -4.292194E+00 
   8.018883E+00    1.799075E+01   -6.692871E+00   -3.950121E+00   8.018883E+00    1.799075E+01   -6.692871E+00   -3.950121E+00 
   1.093498E+01    1.860615E+01   -4.840304E+00   -2.790490E+00   1.093498E+01    1.860615E+01   -4.840304E+00   -2.790490E+00 
   1.456325E+01    1.812285E+01   -2.908900E+00   -7.597715E-01   1.456325E+01    1.812285E+01   -2.908900E+00   -7.597715E-01 
   1.881388E+01    1.673050E+01   -1.094388E+00    1.986109E+00   1.881388E+01    1.673050E+01   -1.094388E+00    1.986109E+00 
   2.340242E+01    1.483043E+01    4.024102E-01    5.127955E+00   2.340242E+01    1.483043E+01    4.024102E-01    5.127955E+00 
   2.783489E+01    1.294492E+01    1.443585E+00    8.273445E+00   2.783489E+01    1.294492E+01    1.443585E+00    8.273445E+00 
   3.146327E+01    1.157857E+01    2.008873E+00    1.106286E+01   3.146327E+01    1.157857E+01    2.008873E+00    1.106286E+01 
   3.360739E+01    1.106982E+01    2.213479E+00    1.326077E+01   3.360739E+01    1.106982E+01    2.213479E+00    1.326077E+01 
   3.371445E+01    1.147949E+01    2.279542E+00    1.481055E+01   3.371445E+01    1.147949E+01    2.279542E+00    1.481055E+01 
   3.151206E+01    1.255702E+01    2.470024E+00    1.583988E+01   3.151206E+01    1.255702E+01    2.470024E+00    1.583988E+01 
   2.710959E+01    1.380198E+01    3.008353E+00    1.661713E+01   2.710959E+01    1.380198E+01    3.008353E+00    1.661713E+01 
   2.101646E+01    1.460750E+01    4.012136E+00    1.746952E+01   2.101646E+01    1.460750E+01    4.012136E+00    1.746952E+01 
   1.406888E+01    1.444283E+01    5.462997E+00    1.868183E+01   1.406888E+01    1.444283E+01    5.462997E+00    1.868183E+01 
   7.280966E+00    1.301646E+01    7.220249E+00    2.039966E+01   7.280966E+00    1.301646E+01    7.220249E+00    2.039966E+01 
   1.655236E+00    1.036564E+01    9.069841E+00    2.256181E+01   1.655236E+00    1.036564E+01    9.069841E+00    2.256181E+01 
  -2.004711E+00    6.841884E+00    1.078838E+01    2.488248E+01  -2.004711E+00    6.841884E+00    1.078838E+01    2.488248E+01 
  -3.239049E+00    2.997555E+00    1.219916E+01    2.689403E+01  -3.239049E+00    2.997555E+00    1.219916E+01    2.689403E+01 
  -2.005806E+00   -5.871538E-01    1.320299E+01    2.804609E+01  -2.005806E+00   -5.871538E-01    1.320299E+01    2.804609E+01 
   1.327851E+00   -3.477305E+00    1.377829E+01    2.784077E+01   1.327851E+00   -3.477305E+00    1.377829E+01    2.784077E+01 
   6.072202E+00   -5.497785E+00    1.395644E+01    2.597025E+01   6.072202E+00   -5.497785E+00    1.395644E+01    2.597025E+01 
   1.136000E+01   -6.752778E+00    1.378640E+01    2.241832E+01   1.136000E+01   -6.752778E+00    1.378640E+01    2.241832E+01 
   1.632013E+01   -7.548305E+00    1.330340E+01    1.749405E+01   1.632013E+01   -7.548305E+00    1.330340E+01    1.749405E+01 
   2.024467E+01   -8.250494E+00    1.251246E+01    1.178353E+01   2.024467E+01   -8.250494E+00    1.251246E+01    1.178353E+01 
   2.271472E+01   -9.134021E+00    1.138967E+01    6.028777E+00   2.271472E+01   -9.134021E+00    1.138967E+01    6.028777E+00 
   2.365733E+01   -1.027641E+01    9.897584E+00    9.656114E-01   2.365733E+01   -1.027641E+01    9.897584E+00    9.656114E-01 
   2.331957E+01   -1.153498E+01    8.006611E+00   -2.835708E+00   2.331957E+01   -1.153498E+01    8.006611E+00   -2.835708E+00 
   2.216482E+01   -1.261139E+01    5.714344E+00   -5.083733E+00   2.216482E+01   -1.261139E+01    5.714344E+00   -5.083733E+00 
