#AdjRefG: Iteration 6 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   3.821389E+00   -1.080128E+00    2.628331E+00   -2.002421E-01   3.821389E+00   -1.080128E+00    2.628331E+00   -2.002421E-01 
   3.234716E+00   -1.619399E+00    2.026519E+00    3.239366E-01   3.234716E+00   -1.619399E+00    2.026519E+00    3.239366E-01 
   2.416754E+00   -1.991885E+00    7.246748E-01    7.153135E-01   2.416754E+00   -1.991885E+00    7.246748E-01    7.153135E-01 
   1.434257E+00   -2.147427E+00   -1.263068E+00    7.860006E-01   1.434257E+00   -2.147427E+00   -1.263068E+00    7.860006E-01 
   4.342977E-01   -2.103708E+00   -3.629845E+00    4.915076E-01   4.342977E-01   -2.103708E+00   -3.629845E+00    4.915076E-01 
  -3.973228E-01   -1.951456E+00   -5.865650E+00   -7.025719E-02  -3.973228E-01   -1.951456E+00   -5.865650E+00   -7.025719E-02 
  -8.883571E-01   -1.821940E+00   -7.417538E+00   -7.070067E-01  -8.883571E-01   -1.821940E+00   -7.417538E+00   -7.070067E-01 
  -9.227368E-01   -1.828305E+00   -7.862251E+00   -1.209556E+00  -9.227368E-01   -1.828305E+00   -7.862251E+00   -1.209556E+00 
  -4.591342E-01   -2.006224E+00   -7.031014E+00   -1.432060E+00  -4.591342E-01   -2.006224E+00   -7.031014E+00   -1.432060E+00 
   4.768738E-01   -2.282109E+00   -5.047046E+00   -1.347657E+00   4.768738E-01   -2.282109E+00   -5.047046E+00   -1.347657E+00 
   1.816798E+00   -2.486702E+00   -2.270844E+00   -1.060320E+00   1.816798E+00   -2.486702E+00   -2.270844E+00   -1.060320E+00 
   3.472053E+00   -2.412309E+00    8.177043E-01   -7.683081E-01   3.472053E+00   -2.412309E+00    8.177043E-01   -7.683081E-01 
   5.340126E+00   -1.892053E+00    3.751261E+00   -6.911523E-01   5.340126E+00   -1.892053E+00    3.751261E+00   -6.911523E-01 
   7.288930E+00   -8.685865E-01    6.172875E+00   -9.852737E-01   7.288930E+00   -8.685865E-01    6.172875E+00   -9.852737E-01 
   9.128161E+00    5.768720E-01    7.871525E+00   -1.678408E+00   9.128161E+00    5.768720E-01    7.871525E+00   -1.678408E+00 
   1.058771E+01    2.247490E+00    8.756489E+00   -2.647745E+00   1.058771E+01    2.247490E+00    8.756489E+00   -2.647745E+00 
   1.132566E+01    3.895390E+00    8.797268E+00   -3.652158E+00   1.132566E+01    3.895390E+00    8.797268E+00   -3.652158E+00 
   1.098000E+01    5.299238E+00    7.967139E+00   -4.409725E+00   1.098000E+01    5.299238E+00    7.967139E+00   -4.409725E+00 
   9.260980E+00    6.321113E+00    6.221742E+00   -4.694521E+00   9.260980E+00    6.321113E+00    6.221742E+00   -4.694521E+00 
   6.062056E+00    6.919506E+00    3.523590E+00   -4.418098E+00   6.062056E+00    6.919506E+00    3.523590E+00   -4.418098E+00 
   1.553187E+00    7.116879E+00   -1.008308E-01   -3.664973E+00   1.553187E+00    7.116879E+00   -1.008308E-01   -3.664973E+00 
  -3.781090E+00    6.942752E+00   -4.501773E+00   -2.667137E+00  -3.781090E+00    6.942752E+00   -4.501773E+00   -2.667137E+00 
  -9.184541E+00    6.385906E+00   -9.377527E+00   -1.724931E+00  -9.184541E+00    6.385906E+00   -9.377527E+00   -1.724931E+00 
  -1.375552E+01    5.385526E+00   -1.429646E+01   -1.102122E+00  -1.375552E+01    5.385526E+00   -1.429646E+01   -1.102122E+00 
  -1.663236E+01    3.871994E+00   -1.876824E+01   -9.336170E-01  -1.663236E+01    3.871994E+00   -1.876824E+01   -9.336170E-01 
  -1.719205E+01    1.842004E+00   -2.234170E+01   -1.180333E+00  -1.719205E+01    1.842004E+00   -2.234170E+01   -1.180333E+00 
  -1.520775E+01   -5.682439E-01   -2.469567E+01   -1.648265E+00  -1.520775E+01   -5.682439E-01   -2.469567E+01   -1.648265E+00 
  -1.091881E+01   -3.053303E+00   -2.569159E+01   -2.064308E+00  -1.091881E+01   -3.053303E+00   -2.569159E+01   -2.064308E+00 
  -4.989185E+00   -5.179728E+00   -2.537246E+01   -2.179619E+00  -4.989185E+00   -5.179728E+00   -2.537246E+01   -2.179619E+00 
   1.638461E+00   -6.497182E+00   -2.391307E+01   -1.860901E+00   1.638461E+00   -6.497182E+00   -2.391307E+01   -1.860901E+00 
   7.955961E+00   -6.686705E+00   -2.154433E+01   -1.135424E+00   7.955961E+00   -6.686705E+00   -2.154433E+01   -1.135424E+00 
   1.311329E+01   -5.692502E+00   -1.848218E+01   -1.743886E-01   1.311329E+01   -5.692502E+00   -1.848218E+01   -1.743886E-01 
   1.659217E+01   -3.783081E+00   -1.488679E+01    7.762080E-01   1.659217E+01   -3.783081E+00   -1.488679E+01    7.762080E-01 
   1.828336E+01   -1.509183E+00   -1.086334E+01    1.488111E+00   1.828336E+01   -1.509183E+00   -1.086334E+01    1.488111E+00 
   1.844974E+01    4.378366E-01   -6.498014E+00    1.830308E+00   1.844974E+01    4.378366E-01   -6.498014E+00    1.830308E+00 
   1.759060E+01    1.426263E+00   -1.908784E+00    1.806942E+00   1.759060E+01    1.426263E+00   -1.908784E+00    1.806942E+00 
   1.625231E+01    1.078233E+00    2.714153E+00    1.544164E+00   1.625231E+01    1.078233E+00    2.714153E+00    1.544164E+00 
   1.484572E+01   -6.076591E-01    7.098635E+00    1.237921E+00   1.484572E+01   -6.076591E-01    7.098635E+00    1.237921E+00 
   1.352763E+01   -3.248067E+00    1.091920E+01    1.089122E+00   1.352763E+01   -3.248067E+00    1.091920E+01    1.089122E+00 
